FileName,Text,StutterType
1743-142914-0012,he was quite a little bigger than welcome robin his tail was short his legs were short and his neck was short but his bill was long enough to make up,[0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1743-142914-0013,his back was a mixture of gray brown black and buff while his breast and under parts were a beautiful reddish buff it was his head that made him look queer,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1743-142914-0014,his eyes were very big and they were set so far back that peter wondered if it wasn't easier for him to look behind him than in front of him suddenly longbill plunged his bill into the ground he plunged it in for the whole length,"[0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 3 0 0 0 0 0 0 0 0]"
1743-142914-0015,then he pulled it out and peter caught a glimpse of the tail end of a worm disappearing down longbill's throat where that long bill had gone into the ground was a neat little round hole,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1743-142914-0016,for the first time peter noticed that there were many such little round holes all about did you make all those little round holes exclaimed peter,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1743-142914-0017,and was there a worm in every one asked peter his eyes very wide with interest longbill nodded,[0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0]
1743-142914-0018,peter remembered how he had watched welcome robin listen and then suddenly plunge his bill into the ground and pull out a worm but the worms welcome robin got were always close to the surface,[0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0]
1743-142914-0002,off he started lipperty lipperty lip for the smiling pool he kept close to the edge of the green forest until he reached the place where the laughing brook comes out of the green forest on its way to the smiling pool in the green meadows,"[0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0]"
1743-142914-0019,while these worms were so deep in the earth that peter couldn't understand how it was possible for any one to know that they were there,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1743-142914-0020,and how is it possible for you to open your bill down there to take him in asked peter longbill chuckled,[0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0]
1743-142914-0021,longbill suddenly thrust his bill straight out in front of him and to peter's astonishment he lifted the end of the upper half without opening the rest of his bill at all that's the way i get them said he,"[0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0]"
1743-142914-0022,i think there is one right under my feet now watch me get him longbill bored into the ground until his head was almost against it when he pulled his bill out sure enough there was a worm of course explained longbill it is only in soft ground that i can do this,"[0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
1743-142914-0023,that is why i have to fly away south as soon as the ground freezes at all it's wonderful sighed peter i don't suppose any one else can find hidden worms that way my cousin jack snipe can replied longbill promptly,"[0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0]"
1743-142914-0024,he feeds the same way i do only he likes marshy meadows instead of brushy swamps perhaps you know him peter nodded i do said he now you speak of it there is a strong family resemblance although i hadn't thought of him as a relative of yours before,"[0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]"
1743-142914-0025,now i must be running along i'm ever so glad to have seen you and i'm coming over to call again the first chance i get so peter said good by and kept on down the laughing brook to the smiling pool right where the laughing brook entered the smiling pool,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
1743-142914-0026,there was a little pebbly beach running along the very edge of the water was a slim trim little bird with fairly long legs a long slender bill brownish gray back with black spots and markings and a white waistcoat neatly spotted with black,"[0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
 0 0 0 0 0 0 0 0 0]"
1743-142914-0027,every few steps he would stop to pick up something then stand for a second bobbing up and down in the funniest way as if his body was so nicely balanced on his legs that it teetered back and forth like a seesaw,"[0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]"
1743-142914-0028,it was teeter the spotted sandpiper an old friend of peter's peter greeted him joyously,[0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0]
1743-142914-0003,bushes and young trees grow along the banks of the laughing brook at this point the ground was soft in places quite muddy peter doesn't mind getting his feet damp so he hopped along carelessly,[0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1743-142914-0029,before peter could say another word teeter came running towards him and it was plain to see that teeter was very anxious about something don't move peter rabbit don't move he cried why not demanded peter for he could see no danger and could think of no reason why he shouldn't move,"[0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
1743-142914-0030,just then missus teeter came hurrying up and squatted down in the sand right in front of peter thank goodness exclaimed teeter still bobbing and bowing if you had taken another step peter rabbit you would have stepped right on our eggs you gave me a dreadful start,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0]"
1743-142914-0031,missus teeter stood up and stepped aside then peter saw right in a little hollow in the sand with just a few bits of grass for a lining four white eggs with big dark blotches on them,[0 0 0 0 0 0 0 0 0 0 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1743-142914-0032,they looked so much like the surrounding pebbles that he never would have seen them in the world but for missus teeter peter hastily backed away a few steps missus teeter slipped back on the eggs and settled herself comfortably,"[0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0]"
1743-142914-0033,it suddenly struck peter that if he hadn't seen her do it he wouldn't have known she was there,[0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0]
1743-142914-0034,my he exclaimed i certainly would have stepped on those eggs if you hadn't warned me said he i'm so thankful i didn't i don't see how you dare lay them in the open like this,[0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1867-148436-0000,chapter twelve the first day mile after mile of the rough trail fell behind him and still the pony shambled along at a loose trot or a swinging canter the steep upgrades it took at a steady jog,"[0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0]"
1867-148436-0001,and where the slopes pitched sharply down it wound among the rocks with a faultless sureness of foot certainly the choice of nash was well made an eastern horse of blood over a level course,[0 0 0 0 0 0 0 0 0 0 0 0 3 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0]
1867-148436-0002,but it would have broken down after ten miles of that hard trail dawn came while they wound over the crest of the range and with the sun in their faces they took the downgrade it was well into the morning before nash reached logan,"[0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0]"
1867-148436-0003,i s'pose you're here askin after bard,[0 0 0 0 0 0 0]
1743-142914-0004,from right under his very nose something shot up into the air with a whistling sound it startled peter so that he stopped short with his eyes popping out of his head,[0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0]
103-1240-0052,as if poisoning wells were a purely feminine accomplishment and not to be dreaded in the case of a boy i'd never dream of taking a girl to bring up i wonder at missus alexander spencer for doing it but there she wouldn't shrink from adopting a whole orphan asylum if she took it into her head,"[0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
1867-148436-0004,bard who's he logan considered the other with a sardonic smile,[0 0 0 0 0 0 2 0 0 0 0 0]
1867-148436-0005,you'll wear out the snapper on it i'm on my way to the a circle y listen i'm all for old man drew you know that tell me what bard has on him never heard the name before did he rustle a couple of your sheep,"[0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0]"
1867-148436-0006,d'you think i'm on somebody's trail don't you know i've been through with that sort of game for a hell of a while when rocks turn into ham and eggs i'll trust you steve i'll tell you what i done to bard anyway yesterday,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]"
1867-148436-0007,then he hinted around about learnin the way to eldara because he knows that town is pretty close to drew's place i guess i told him sure i did he should of gone due west but i sent him south there is a south trail,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]"
1867-148436-0008,only it takes about three days to get to eldara maybe you think that interests me it don't logan overlooked this rejoinder saying is it his scalp you're after your ideas are like nest eggs logan,"[0 0 0 0 0 0 0 0 0 2 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0]"
1867-148436-0009,an you set over em like a hen they look like eggs they feel like eggs but they don't never hatch that's the way with your ideas they look all right they sound all right but they don't mean nothin so long,"[0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0]"
1867-148436-0010,what you say cuts both ways steve this feller bard,[0 0 0 0 0 0 0 0 0 0]
1867-148436-0011,he sounds like a tenderfoot but he ain't a tenderfoot feeling that this parting shot gave him the honours of the meeting he turned away whistling with such spirit that one of his dogs overhearing stood still and gazed at his master,"[0 0 0 0 0 0 5 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0]"
1867-148436-0012,his eastern course nash pursued for a mile or more,[0 0 0 0 0 0 0 0 0 0]
1867-148436-0013,he was weary like his horse and he made no attempt to start a sudden burst of speed he let the pony go on at the same tireless jog clinging like a bulldog to the trail about midday,"[0 0 0 0 0 0 2 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
 0 0 0 0]"
1743-142914-0005,he had just a glimpse of a brown form disappearing over the tops of some tall bushes then peter chuckled,[0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1867-148436-0014,hello young feller lo stranger what's the chance of bunking here for three or four hours and gettin a good feed for the hoss never better gimme the hoss,[0 0 0 0 0 2 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1867-148436-0015,feed him grain no you won't put him up i'll tend to that looks like a bad un that's it,[0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0]
1867-148436-0016,unsaddled him and gave him a small feed the horse first rolled on the dirt floor and then started methodically on his fodder having made sure that his mount was not off his feed nash rolled a cigarette and strolled back to the house with the boy,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0]"
1867-148436-0017,where's the folks he asked ma's sick a little and didn't get up to day pa's down to the corral cussing mad but i can cook you up some chow all right son i got a dollar here that'll buy you a pretty good store knife,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]"
1867-148436-0018,the boy flushed so red that by contrast his straw coloured hair seemed positively white maybe you want to pay me he suggested fiercely maybe you think we're squatters that run a hotel,[0 3 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0]
1867-148436-0019,recognizing the true western breed even in this small edition nash grinned speakin man to man son i didn't think that but i thought i'd sort of feel my way which i'll say you're lucky you didn't try to feel your way with pa,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0]"
1867-148436-0020,and set about frying ham and making coffee this with crackers formed the meal he watched nash eat for a moment of solemn silence and then the foreman looked up to catch a meditative chuckle from the youngster let me in on the joke son nothin,"[0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0]"
1867-148436-0021,i was just thinkin of pa what's he sore about come out short at poker lately no he lost a hoss ha ha ha he explained,[0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0]
1867-148436-0022,nash sipped his coffee and waited on the mountain desert one does not draw out a narrator with questions,[0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0]
1867-148436-0023,he was a sure enough tenderfoot leastways he looked it an he talked it but he wasn't the familiarity of this description made steve sit up a trifle straighter was he a ringer maybe i dunno,"[0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0]"
1743-142914-0006,he scared me for a second then you are even said a voice close at hand you scared him i saw you coming but longbill didn't peter turned quickly there was missus woodcock peeping at him from behind a tussock of grass,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0]"
1867-148436-0024,pa meets him at the door and asks him in,[0 0 0 0 0 0 0 0 0 0]
1867-148436-0025,the boy paused to remember and then with twinkling eyes he mimicked that's very good of you sir but i'll only stop to make a trade with you this horse and some cash to boot for a durable mount out of your corral,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]"
1867-148436-0026,the brute has gone lame you see,[0 0 0 0 0 0 0]
1867-148436-0027,an i won't ask much cash to boot i begin wonderin what pa was drivin at but i didn't say nothin' jest held myself together and waited look over there to the corral says pa and pointed,"[0 0 0 0 0 0 0 0 0 0 0 2 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0]"
1867-148436-0028,it's the best hoss i've ever had it was the best horse pa ever had too it was a piebald pinto called jo after my cousin josiah who's jest a plain bad un and raises hell when there's any excuse the piebald,"[0 0 0 0 0 0 0 0 0 5 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0
 0 0 0 0 0]"
1867-148436-0029,he didn't even need an excuse you see,[0 0 0 0 0 0 0 0]
1867-148436-0030,when he leaves the corral he likes to have another hoss for a runnin mate and he was jest as tame as anything i could ride him anybody could ride him but if you took him outside the bars of the corral without company first thing he done,"[0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
1867-148436-0031,when he seen that he was all laid out to make a trip by himself,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1867-148436-0032,which jo can raise more hell for his size than any hoss i ever seen he's what you call an eddicated bucker he don't fool around with no pauses he jest starts in and figgers out a situation,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0]"
1867-148436-0033,an he always used to win out in fact he was known for it all around these parts he begun nice and easy,[0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1743-142914-0007,i didn't mean to scare him apologized peter i really didn't mean to do you think he was really very much scared,[0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0]
1867-148436-0034,and the end was the rider lyin on the ground whenever the boys around here wanted any excitement they used to come over and try their hands with jo,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
1867-148436-0035,and tame down the bruises after jo laid em cold on the ground,[0 0 0 0 0 0 0 0 0 0 0 0 0]
1867-148436-0036,well this tenderfoot he looks over the hoss in the corral and says,[0 4 0 0 0 0 0 0 0 0 0 0 0 0]
1867-148436-0037,aw twenty five dollars is enough says pa all right says the tenderfoot here's the money and he counts it out in pa's hand he says what a little beauty it would be a treat to see him work on a polo field pa says,"[5 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0
 0 0 0 0 0 0]"
1867-148436-0038,then he steps on my foot to make me wipe the grin off'n my face down goes the tenderfoot and takes his saddle and flops it on the piebald pinto and the piebald was jest as nice as milk then he leads him out'n the corral and gets on,"[0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
