,file_name,gt_transcriptions,total_stutter
1840,2952-410-0001.csv,but as he had never sought distinction for his own sake alone and has his heart remained true to his former lord he prefer to give up the world so he cut off his hair and became a traveling priest taking the buddhist name of quiet,0
1841,2952-410-0055.csv,the braves highwomen was startled he dropped the garments and stutter sprang back that he cried out you,3
1842,2952-410-0059.csv,eddie. it became afraid that the spirit of the rokurokubi might give him trouble so he made up his mind to take back to head to the place from which it had come and to bury it with its body he found his way to the lonely cottage in the mountains of ky but nobody was there,0
1843,2952-410-0012.csv,slippery routes for the foot to rest stutter sometimes winding over our between masses of jagged rock but it lasts by bo found himself upon a cleared space at the top of the hill with a full moon shining overhead and he saw before him a small thatched cottage,5
1844,2952-410-0008.csv,has fort stutter places i like them they're suitable for meditation i am accustomed to sleeping in the open air stutter and i have learned never to be anxious about my life,9
1845,2952-410-0014.csv,from stutter kindness of your speech in from the very polite welcome given me by your household i stutter that you have not always being a woodcutter perhaps you formerly belonged to one of the upper stutter smiling the woodcutter answer sir you are not mistaken,15
1846,2952-410-0038.csv,but it's stutter teeth still held the sleeve and for all his great strength quiet rio could not force open the jaws with stutter the head still hanging to a sleeve stutter he went back to the house and they're caught sight of the other for roku be squatting together,11
1847,2952-410-0042.csv,seize the priests and took him to jail for they supposed to stutter to be the head of a murdered man who in the moment being killed and caught the stutter murderer is sleep and his teeth as the quiet rio he only smiled and stutter said nothing when they questioned him,10
1848,2952-410-0000.csv,all the capacities of a daring and skillful soldier,0
1849,2952-410-0051.csv,before becoming a priest i stutter long followed the profession of arms and in those days i stutter never feared man or devil my name then was he saw guy hit does imo of kyushu there may be some among you who remember it,6
1850,2952-410-0050.csv,perhaps you once belonged to the samurai class,0
1851,2952-410-0009.csv,to lie down here this place has a stutter bad name a very bad name but as the proverb has it couldn't stutter she i o u kini chica your ass the superior man does not stutter needlessly expose himself to peril,9
1852,2952-410-0049.csv,there stutter are the characters you can see for yourselves that they have not been painted moreover it is well stutter that such goblins have been dwelling in the mountains of the stutter province of kai from very ancient time but you sir he exclaimed turning to choir rio,10
1853,2952-410-0046.csv,a very old stutter man is agent officer had made no remark during the stutter trial but after having heard the opinion of his colleagues he rose up and said let us first examine the stutter head carefully for this site think has not yet been done,7
1854,2952-410-0033.csv,he is taking the body of arijit and i do stutter not know where he is put it at this announcement the head of the other cheek distinctly visible in the moonlight assumed the frightful aspect its eyes open my hair stood up wrestling at its teeth nash.,3
1855,2952-410-0044.csv,play joe left long and loudly at these questions and stutter he said sir as i did not fasten the head to stutter my sleeve it fastened itself there much stutter against my will and i have not committed any crime for this is not the head of a man it is ahead of a cobbler,12
1856,2952-410-0004.csv,he had always welcome discomfort and even stutter a bear rock was for him a good bet when nothing better could be found stutter and the root of a pine tree an excellent pillow his stutter body was iron and dean ever troubled himself about two hours or rain or frost or snow,7
